# time  ID  size  fromHost  toHost  TTL  isResponse
640.6034 M300 2601070 dtn2_7 ADB2 140 N 
642.6668 M301 2819313 dtn2_8 ADB2 140 N 
645.1017 M302 2505750 dtn2_8 ADB2 140 N 
649.8171 M303 2118726 dtn2_7 ADB2 140 N 
650.0331 M304 1310020 dtn1_6 ADB2 140 N 
650.6304 M305 2145592 dtn2_8 ADB2 140 N 
653.8153 M306 2839008 dtn2_7 ADB2 140 N 
654.3372 M307 1918174 dtn2_7 ADB2 140 N 
655.9338 M308 1308218 dtn2_7 ADB2 140 N 
657.5439 M309 2650058 dtn1_6 ADB2 140 N 
657.5918 M310 2784452 dtn2_7 ADB2 140 N 
660.0630 N11 1000000 ADB2 dtn1_6 140 N 
660.1397 M311 2408572 dtn1_6 ADB2 140 N 
664.2244 M312 1952295 dtn2_8 ADB2 140 N 
664.9693 M313 1769420 dtn1_6 ADB2 140 N 
665.0577 M314 2503057 dtn2_7 ADB2 140 N 
671.9725 M315 1150722 dtn2_7 ADB2 140 N 
674.7841 M316 2521246 dtn1_6 ADB2 140 N 
675.2560 M317 1099405 dtn1_6 ADB2 140 N 
676.4265 M318 1126897 dtn2_8 ADB2 140 N 
677.0777 M319 1622328 dtn1_6 ADB2 140 N 
678.2950 M320 2876827 dtn1_6 ADB2 140 N 
679.1634 M321 2672652 dtn2_8 ADB2 140 N 
681.1335 M322 2894126 dtn1_6 ADB2 140 N 
682.0078 M323 2588576 dtn1_6 ADB2 140 N 
682.9528 M324 2324947 dtn2_7 ADB2 140 N 
684.8473 M325 2966809 dtn1_6 ADB2 140 N 
686.5458 M326 2275082 dtn1_6 ADB2 140 N 
689.6969 M327 2726259 dtn1_6 ADB2 140 N 
690.4707 M328 1868575 dtn2_7 ADB2 140 N 
692.3446 M329 1055903 dtn2_8 ADB2 140 N 
699.4822 M330 1062721 dtn2_7 ADB2 140 N 
699.7325 M331 2698418 dtn2_8 ADB2 140 N 
699.7425 M332 2976525 dtn2_7 ADB2 140 N 
700.0166 M333 2698634 dtn2_8 ADB2 140 N 
700.5109 M334 1721766 dtn1_6 ADB2 140 N 
701.8088 M335 2692060 dtn2_8 ADB2 140 N 
702.1886 M336 2482315 dtn2_7 ADB2 140 N 
702.2487 M337 1296075 dtn2_8 ADB2 140 N 
702.3399 M338 2408672 dtn2_8 ADB2 140 N 
704.5381 M339 2149958 dtn1_6 ADB2 140 N 
704.5460 M340 2066360 dtn2_8 ADB2 140 N 
706.6874 M341 1353856 dtn1_6 ADB2 140 N 
708.4321 M342 2678857 dtn2_8 ADB2 140 N 
710.4861 M343 1264272 dtn1_6 ADB2 140 N 
715.7262 M344 2811089 dtn1_6 ADB2 140 N 
720.4528 M345 1285946 dtn1_6 ADB2 140 N 
720.7449 M346 1561706 dtn2_8 ADB2 140 N 
721.7410 M347 2433595 dtn1_6 ADB2 140 N 
722.0029 M348 1642685 dtn1_6 ADB2 140 N 
725.2671 M349 2711007 dtn2_8 ADB2 140 N 
725.7975 M350 2424477 dtn2_8 ADB2 140 N 
729.4822 M351 1973216 dtn2_7 ADB2 140 N 
731.7430 M352 2817470 dtn2_8 ADB2 140 N 
732.1521 M353 2477750 dtn1_6 ADB2 140 N 
733.9051 M354 2731976 dtn2_8 ADB2 140 N 
737.6158 M355 2193540 dtn1_6 ADB2 140 N 
741.0846 M356 1061949 dtn1_6 ADB2 140 N 
742.3800 M357 2573962 dtn2_7 ADB2 140 N 
745.9672 M358 2063802 dtn2_7 ADB2 140 N 
747.6530 M359 1085712 dtn1_6 ADB2 140 N 
747.7522 M360 1358265 dtn2_8 ADB2 140 N 
747.9173 M361 2542830 dtn2_8 ADB2 140 N 
750.9952 M362 1498284 dtn2_8 ADB2 140 N 
752.0520 M363 1085540 dtn1_6 ADB2 140 N 
755.9552 M364 1641683 dtn2_7 ADB2 140 N 
761.6079 M365 1623463 dtn1_6 ADB2 140 N 
765.6450 M366 1020510 dtn1_6 ADB2 140 N 
765.8923 M367 2364051 dtn2_8 ADB2 140 N 
765.9914 M368 1621761 dtn2_8 ADB2 140 N 
