# time  ID  size  fromHost  toHost  TTL  isResponse
745.3327 N428 1000000 ADB6 p1_21 300 N 
746.0028 N429 1000000 ADB6 p4_50 300 N 
747.2761 N430 1000000 ADB6 p2_24 300 N 
748.5310 N431 1000000 ADB6 p3_43 300 N 
751.1094 N432 1000000 ADB6 p4_51 300 N 
752.6960 N433 1000000 ADB6 p3_36 300 N 
756.5289 N434 1000000 ADB6 p2_32 300 N 
757.0000 M26 96679 p3_42 ADB6 300 N 
762.8791 N435 1000000 ADB6 p4_53 300 N 
764.8848 N436 1000000 ADB6 p4_50 300 N 
766.7074 N437 1000000 ADB6 p2_28 300 N 
768.3960 N438 1000000 ADB6 p4_46 300 N 
774.3871 N439 1000000 ADB6 p1_14 300 N 
774.4424 N440 1000000 ADB6 p2_24 300 N 
775.1019 N441 1000000 ADB6 p2_25 300 N 
776.0429 N442 1000000 ADB6 p2_28 300 N 
776.1867 N443 1000000 ADB6 p1_19 300 N 
777.9575 N444 1000000 ADB6 p4_49 300 N 
779.0367 N445 1000000 ADB6 p3_34 300 N 
780.6374 N446 1000000 ADB6 p2_29 300 N 
780.9296 N447 1000000 ADB6 p1_14 300 N 
780.9514 N448 1000000 ADB6 p1_19 300 N 
781.7068 N449 1000000 ADB6 p3_34 300 N 
784.8363 N450 1000000 ADB6 p3_40 300 N 
785.0000 M27 57738 p2_28 ADB6 300 N 
787.2934 N451 1000000 ADB6 p2_30 300 N 
787.5371 N452 1000000 ADB6 p3_36 300 N 
788.3344 N453 1000000 ADB6 p2_30 300 N 
792.5632 N454 1000000 ADB6 p4_53 300 N 
794.1795 N455 1000000 ADB6 p2_24 300 N 
794.3228 N456 1000000 ADB6 p3_40 300 N 
795.0460 N457 1000000 ADB6 p5_62 300 N 
799.1156 N458 1000000 ADB6 p4_50 300 N 
800.0942 N459 1000000 ADB6 p2_32 300 N 
802.1010 N460 1000000 ADB6 p4_47 300 N 
802.6511 N461 1000000 ADB6 p2_25 300 N 
807.4619 N462 1000000 ADB6 p4_49 300 N 
812.9465 N463 1000000 ADB6 p4_49 300 N 
814.7067 N464 1000000 ADB6 p5_61 300 N 
817.4602 N465 1000000 ADB6 p3_41 300 N 
817.5447 N466 1000000 ADB6 p5_54 300 N 
818.0000 M28 77290 p2_25 ADB6 300 N 
